Chunk,Condition
AVA_5BDj0ow5hnA_s480000_e484000_chunk120,True
AVA_5BDj0ow5hnA_s484000_e488000_chunk121,False
AVA_5BDj0ow5hnA_s488000_e492000_chunk122,False
AVA_5BDj0ow5hnA_s492000_e496000_chunk123,False
AVA_5BDj0ow5hnA_s496000_e500000_chunk124,True
AVA_5BDj0ow5hnA_s500000_e504000_chunk125,True
AVA_5BDj0ow5hnA_s504000_e508000_chunk126,True
AVA_5BDj0ow5hnA_s508000_e512000_chunk127,True
AVA_5BDj0ow5hnA_s512000_e516000_chunk128,True
AVA_5BDj0ow5hnA_s516000_e520000_chunk129,True
AVA_5BDj0ow5hnA_s520000_e524000_chunk130,False
AVA_5BDj0ow5hnA_s524000_e528000_chunk131,True
AVA_5BDj0ow5hnA_s528000_e532000_chunk132,True
AVA_5BDj0ow5hnA_s532000_e536000_chunk133,True
AVA_5BDj0ow5hnA_s536000_e540000_chunk134,True
AVA_5BDj0ow5hnA_s540000_e544000_chunk135,True
AVA_5BDj0ow5hnA_s544000_e548000_chunk136,True
AVA_5BDj0ow5hnA_s548000_e552000_chunk137,True
AVA_5BDj0ow5hnA_s552000_e556000_chunk138,True
AVA_5BDj0ow5hnA_s556000_e560000_chunk139,True
AVA_5BDj0ow5hnA_s560000_e564000_chunk140,True
AVA_5BDj0ow5hnA_s564000_e568000_chunk141,True
AVA_5BDj0ow5hnA_s568000_e572000_chunk142,True
AVA_5BDj0ow5hnA_s572000_e576000_chunk143,True
AVA_5BDj0ow5hnA_s576000_e580000_chunk144,True
AVA_5BDj0ow5hnA_s580000_e584000_chunk145,True
AVA_5BDj0ow5hnA_s584000_e588000_chunk146,True
AVA_5BDj0ow5hnA_s588000_e592000_chunk147,True
AVA_5BDj0ow5hnA_s592000_e596000_chunk148,True
AVA_5BDj0ow5hnA_s596000_e600000_chunk149,True
AVA_5BDj0ow5hnA_s600000_e604000_chunk150,True
AVA_5BDj0ow5hnA_s604000_e608000_chunk151,True
AVA_5BDj0ow5hnA_s608000_e612000_chunk152,True
AVA_5BDj0ow5hnA_s612000_e616000_chunk153,True
AVA_5BDj0ow5hnA_s616000_e620000_chunk154,True
AVA_5BDj0ow5hnA_s620000_e624000_chunk155,True
AVA_5BDj0ow5hnA_s624000_e628000_chunk156,True
AVA_5BDj0ow5hnA_s628000_e632000_chunk157,True
AVA_5BDj0ow5hnA_s632000_e636000_chunk158,True
AVA_5BDj0ow5hnA_s636000_e640000_chunk159,True
AVA_5BDj0ow5hnA_s640000_e644000_chunk160,True
AVA_5BDj0ow5hnA_s644000_e648000_chunk161,True
AVA_5BDj0ow5hnA_s648000_e652000_chunk162,False
AVA_5BDj0ow5hnA_s652000_e656000_chunk163,True
AVA_5BDj0ow5hnA_s656000_e660000_chunk164,True
AVA_5BDj0ow5hnA_s660000_e664000_chunk165,True
AVA_5BDj0ow5hnA_s664000_e668000_chunk166,True
AVA_5BDj0ow5hnA_s668000_e672000_chunk167,True
AVA_5BDj0ow5hnA_s672000_e676000_chunk168,True
AVA_5BDj0ow5hnA_s676000_e680000_chunk169,True
AVA_5BDj0ow5hnA_s680000_e684000_chunk170,True
AVA_5BDj0ow5hnA_s684000_e688000_chunk171,False
AVA_5BDj0ow5hnA_s688000_e692000_chunk172,True
AVA_5BDj0ow5hnA_s692000_e696000_chunk173,True
AVA_5BDj0ow5hnA_s696000_e700000_chunk174,True
AVA_5BDj0ow5hnA_s700000_e704000_chunk175,True
AVA_5BDj0ow5hnA_s704000_e708000_chunk176,True
AVA_5BDj0ow5hnA_s708000_e712000_chunk177,True
AVA_5BDj0ow5hnA_s712000_e716000_chunk178,True
AVA_5BDj0ow5hnA_s716000_e720000_chunk179,True
AVA_5BDj0ow5hnA_s720000_e724000_chunk180,True
AVA_5BDj0ow5hnA_s724000_e728000_chunk181,True
AVA_5BDj0ow5hnA_s728000_e732000_chunk182,True
AVA_5BDj0ow5hnA_s732000_e736000_chunk183,True
AVA_5BDj0ow5hnA_s736000_e740000_chunk184,True
AVA_5BDj0ow5hnA_s740000_e744000_chunk185,True
AVA_5BDj0ow5hnA_s744000_e748000_chunk186,True
AVA_5BDj0ow5hnA_s748000_e752000_chunk187,True
AVA_5BDj0ow5hnA_s752000_e756000_chunk188,True
AVA_5BDj0ow5hnA_s756000_e760000_chunk189,True
AVA_5BDj0ow5hnA_s760000_e764000_chunk190,True
AVA_5BDj0ow5hnA_s764000_e768000_chunk191,True
AVA_5BDj0ow5hnA_s768000_e772000_chunk192,True
AVA_5BDj0ow5hnA_s772000_e776000_chunk193,True
AVA_5BDj0ow5hnA_s776000_e780000_chunk194,True
AVA_5BDj0ow5hnA_s780000_e784000_chunk195,True
AVA_5BDj0ow5hnA_s784000_e788000_chunk196,True
AVA_5BDj0ow5hnA_s788000_e792000_chunk197,True
AVA_5BDj0ow5hnA_s792000_e796000_chunk198,True
AVA_5BDj0ow5hnA_s796000_e800000_chunk199,True
AVA_5BDj0ow5hnA_s800000_e804000_chunk200,True
AVA_5BDj0ow5hnA_s804000_e808000_chunk201,True
AVA_5BDj0ow5hnA_s808000_e812000_chunk202,True
AVA_5BDj0ow5hnA_s812000_e816000_chunk203,True
AVA_5BDj0ow5hnA_s816000_e820000_chunk204,True
AVA_5BDj0ow5hnA_s820000_e824000_chunk205,True
AVA_5BDj0ow5hnA_s824000_e828000_chunk206,True
AVA_5BDj0ow5hnA_s828000_e832000_chunk207,True
AVA_5BDj0ow5hnA_s832000_e836000_chunk208,True
AVA_5BDj0ow5hnA_s836000_e840000_chunk209,True
AVA_5BDj0ow5hnA_s840000_e844000_chunk210,True
AVA_5BDj0ow5hnA_s844000_e848000_chunk211,True
AVA_5BDj0ow5hnA_s848000_e852000_chunk212,True
AVA_5BDj0ow5hnA_s852000_e856000_chunk213,True
AVA_5BDj0ow5hnA_s856000_e860000_chunk214,True
AVA_5BDj0ow5hnA_s860000_e864000_chunk215,True
AVA_5BDj0ow5hnA_s864000_e868000_chunk216,True
AVA_5BDj0ow5hnA_s868000_e872000_chunk217,True
AVA_5BDj0ow5hnA_s872000_e876000_chunk218,True
AVA_5BDj0ow5hnA_s876000_e880000_chunk219,True
AVA_5BDj0ow5hnA_s880000_e884000_chunk220,True
AVA_5BDj0ow5hnA_s884000_e888000_chunk221,True
AVA_5BDj0ow5hnA_s888000_e892000_chunk222,True
AVA_5BDj0ow5hnA_s892000_e896000_chunk223,True
AVA_5BDj0ow5hnA_s896000_e900000_chunk224,True
AVA_-5KQ66BBWC4_s0_e4000_chunk0,False
AVA_-5KQ66BBWC4_s4000_e8000_chunk1,False
AVA_-5KQ66BBWC4_s8000_e12000_chunk2,True
AVA_-5KQ66BBWC4_s12000_e16000_chunk3,True
AVA_-5KQ66BBWC4_s16000_e20000_chunk4,True
AVA_-5KQ66BBWC4_s20000_e24000_chunk5,False
AVA_-5KQ66BBWC4_s24000_e28000_chunk6,False
AVA_-5KQ66BBWC4_s28000_e32000_chunk7,False
AVA_-5KQ66BBWC4_s32000_e36000_chunk8,False
AVA_-5KQ66BBWC4_s36000_e40000_chunk9,False
AVA_-5KQ66BBWC4_s40000_e44000_chunk10,False
AVA_-5KQ66BBWC4_s44000_e48000_chunk11,False
AVA_-5KQ66BBWC4_s48000_e52000_chunk12,False
AVA_-5KQ66BBWC4_s52000_e56000_chunk13,False
AVA_-5KQ66BBWC4_s56000_e60000_chunk14,False
AVA_-5KQ66BBWC4_s60000_e64000_chunk15,False
AVA_-5KQ66BBWC4_s64000_e68000_chunk16,False
AVA_-5KQ66BBWC4_s68000_e72000_chunk17,False
AVA_-5KQ66BBWC4_s72000_e76000_chunk18,False
AVA_-5KQ66BBWC4_s76000_e80000_chunk19,False
AVA_-5KQ66BBWC4_s80000_e84000_chunk20,False
AVA_-5KQ66BBWC4_s84000_e88000_chunk21,False
AVA_-5KQ66BBWC4_s88000_e92000_chunk22,True
AVA_-5KQ66BBWC4_s92000_e96000_chunk23,True
AVA_-5KQ66BBWC4_s96000_e100000_chunk24,True
AVA_-5KQ66BBWC4_s100000_e104000_chunk25,False
AVA_-5KQ66BBWC4_s104000_e108000_chunk26,True
AVA_-5KQ66BBWC4_s108000_e112000_chunk27,False
AVA_-5KQ66BBWC4_s112000_e116000_chunk28,True
AVA_-5KQ66BBWC4_s116000_e120000_chunk29,True
AVA_-5KQ66BBWC4_s120000_e124000_chunk30,False
AVA_-5KQ66BBWC4_s124000_e128000_chunk31,True
AVA_-5KQ66BBWC4_s128000_e132000_chunk32,True
AVA_-5KQ66BBWC4_s132000_e136000_chunk33,True
AVA_-5KQ66BBWC4_s136000_e140000_chunk34,True
AVA_-5KQ66BBWC4_s140000_e144000_chunk35,False
AVA_-5KQ66BBWC4_s144000_e148000_chunk36,False
AVA_-5KQ66BBWC4_s148000_e152000_chunk37,True
AVA_-5KQ66BBWC4_s152000_e156000_chunk38,True
AVA_-5KQ66BBWC4_s156000_e160000_chunk39,True
AVA_-5KQ66BBWC4_s160000_e164000_chunk40,False
AVA_-5KQ66BBWC4_s164000_e168000_chunk41,True
AVA_-5KQ66BBWC4_s168000_e172000_chunk42,True
AVA_-5KQ66BBWC4_s172000_e176000_chunk43,True
AVA_-5KQ66BBWC4_s176000_e180000_chunk44,True
AVA_-5KQ66BBWC4_s180000_e184000_chunk45,True
AVA_-5KQ66BBWC4_s184000_e188000_chunk46,True
AVA_-5KQ66BBWC4_s188000_e192000_chunk47,True
AVA_-5KQ66BBWC4_s192000_e196000_chunk48,True
AVA_-5KQ66BBWC4_s196000_e200000_chunk49,True
AVA_-5KQ66BBWC4_s200000_e204000_chunk50,False
AVA_-5KQ66BBWC4_s204000_e208000_chunk51,False
AVA_-5KQ66BBWC4_s208000_e212000_chunk52,False
AVA_-5KQ66BBWC4_s212000_e216000_chunk53,False
AVA_-5KQ66BBWC4_s216000_e220000_chunk54,False
AVA_-5KQ66BBWC4_s220000_e224000_chunk55,False
AVA_-5KQ66BBWC4_s224000_e228000_chunk56,False
AVA_-5KQ66BBWC4_s228000_e232000_chunk57,False
AVA_-5KQ66BBWC4_s232000_e236000_chunk58,False
AVA_-5KQ66BBWC4_s236000_e240000_chunk59,False
AVA_-5KQ66BBWC4_s240000_e244000_chunk60,False
AVA_-5KQ66BBWC4_s244000_e248000_chunk61,False
AVA_-5KQ66BBWC4_s248000_e252000_chunk62,False
AVA_-5KQ66BBWC4_s252000_e256000_chunk63,False
AVA_-5KQ66BBWC4_s256000_e260000_chunk64,False
AVA_-5KQ66BBWC4_s260000_e264000_chunk65,False
AVA_-5KQ66BBWC4_s264000_e268000_chunk66,False
AVA_-5KQ66BBWC4_s268000_e272000_chunk67,False
AVA_-5KQ66BBWC4_s272000_e276000_chunk68,False
AVA_-5KQ66BBWC4_s276000_e280000_chunk69,False
AVA_-5KQ66BBWC4_s280000_e284000_chunk70,False
AVA_-5KQ66BBWC4_s284000_e288000_chunk71,False
AVA_-5KQ66BBWC4_s288000_e292000_chunk72,False
AVA_-5KQ66BBWC4_s292000_e296000_chunk73,False
AVA_-5KQ66BBWC4_s296000_e300000_chunk74,False
AVA_-5KQ66BBWC4_s300000_e304000_chunk75,False
AVA_-5KQ66BBWC4_s304000_e308000_chunk76,False
AVA_-5KQ66BBWC4_s308000_e312000_chunk77,False
AVA_-5KQ66BBWC4_s312000_e316000_chunk78,False
AVA_-5KQ66BBWC4_s316000_e320000_chunk79,False
AVA_-5KQ66BBWC4_s320000_e324000_chunk80,False
AVA_-5KQ66BBWC4_s324000_e328000_chunk81,False
AVA_-5KQ66BBWC4_s328000_e332000_chunk82,False
AVA_-5KQ66BBWC4_s332000_e336000_chunk83,False
AVA_-5KQ66BBWC4_s336000_e340000_chunk84,False
AVA_-5KQ66BBWC4_s340000_e344000_chunk85,False
AVA_-5KQ66BBWC4_s344000_e348000_chunk86,False
AVA_-5KQ66BBWC4_s348000_e352000_chunk87,False
AVA_-5KQ66BBWC4_s352000_e356000_chunk88,False
AVA_-5KQ66BBWC4_s356000_e360000_chunk89,False
AVA_-5KQ66BBWC4_s360000_e364000_chunk90,False
AVA_-5KQ66BBWC4_s364000_e368000_chunk91,False
AVA_-5KQ66BBWC4_s368000_e372000_chunk92,False
AVA_-5KQ66BBWC4_s372000_e376000_chunk93,False
AVA_-5KQ66BBWC4_s376000_e380000_chunk94,False
AVA_-5KQ66BBWC4_s380000_e384000_chunk95,False
AVA_-5KQ66BBWC4_s384000_e388000_chunk96,False
AVA_-5KQ66BBWC4_s388000_e392000_chunk97,False
AVA_-5KQ66BBWC4_s392000_e396000_chunk98,False
AVA_-5KQ66BBWC4_s396000_e400000_chunk99,False
AVA_-5KQ66BBWC4_s400000_e404000_chunk100,False
AVA_-5KQ66BBWC4_s404000_e408000_chunk101,False
AVA_-5KQ66BBWC4_s408000_e412000_chunk102,False
AVA_-5KQ66BBWC4_s412000_e416000_chunk103,False
AVA_-5KQ66BBWC4_s416000_e420000_chunk104,False
AVA_-5KQ66BBWC4_s420000_e424000_chunk105,False
AVA_-5KQ66BBWC4_s424000_e428000_chunk106,False
AVA_-5KQ66BBWC4_s428000_e432000_chunk107,False
AVA_-5KQ66BBWC4_s432000_e436000_chunk108,False
AVA_-5KQ66BBWC4_s436000_e440000_chunk109,False
AVA_-5KQ66BBWC4_s440000_e444000_chunk110,False
AVA_-5KQ66BBWC4_s444000_e448000_chunk111,False
AVA_-5KQ66BBWC4_s448000_e452000_chunk112,False
AVA_-5KQ66BBWC4_s452000_e456000_chunk113,True
AVA_-5KQ66BBWC4_s456000_e460000_chunk114,False
AVA_-5KQ66BBWC4_s460000_e464000_chunk115,False
AVA_-5KQ66BBWC4_s464000_e468000_chunk116,False
AVA_-5KQ66BBWC4_s468000_e472000_chunk117,True
AVA_-5KQ66BBWC4_s472000_e476000_chunk118,True
AVA_-5KQ66BBWC4_s476000_e480000_chunk119,True
AVA_-5KQ66BBWC4_s480000_e484000_chunk120,True
AVA_-5KQ66BBWC4_s484000_e488000_chunk121,True
AVA_-5KQ66BBWC4_s488000_e492000_chunk122,True
AVA_-5KQ66BBWC4_s492000_e496000_chunk123,True
AVA_-5KQ66BBWC4_s496000_e500000_chunk124,True
AVA_-5KQ66BBWC4_s500000_e504000_chunk125,True
AVA_-5KQ66BBWC4_s504000_e508000_chunk126,True
AVA_-5KQ66BBWC4_s508000_e512000_chunk127,True
AVA_-5KQ66BBWC4_s512000_e516000_chunk128,True
AVA_-5KQ66BBWC4_s516000_e520000_chunk129,True
AVA_-5KQ66BBWC4_s520000_e524000_chunk130,True
AVA_-5KQ66BBWC4_s524000_e528000_chunk131,True
AVA_-5KQ66BBWC4_s528000_e532000_chunk132,True
AVA_-5KQ66BBWC4_s532000_e536000_chunk133,True
AVA_-5KQ66BBWC4_s536000_e540000_chunk134,True
AVA_-5KQ66BBWC4_s540000_e544000_chunk135,True
AVA_-5KQ66BBWC4_s544000_e548000_chunk136,False
AVA_-5KQ66BBWC4_s548000_e552000_chunk137,False
AVA_-5KQ66BBWC4_s552000_e556000_chunk138,False
AVA_-5KQ66BBWC4_s556000_e560000_chunk139,False
AVA_-5KQ66BBWC4_s560000_e564000_chunk140,False
AVA_-5KQ66BBWC4_s564000_e568000_chunk141,False
AVA_-5KQ66BBWC4_s568000_e572000_chunk142,False
AVA_-5KQ66BBWC4_s572000_e576000_chunk143,False
AVA_-5KQ66BBWC4_s576000_e580000_chunk144,False
AVA_-5KQ66BBWC4_s580000_e584000_chunk145,False
AVA_-5KQ66BBWC4_s584000_e588000_chunk146,False
AVA_-5KQ66BBWC4_s588000_e592000_chunk147,False
AVA_-5KQ66BBWC4_s592000_e596000_chunk148,False
AVA_-5KQ66BBWC4_s596000_e600000_chunk149,False
AVA_-5KQ66BBWC4_s600000_e604000_chunk150,False
AVA_-5KQ66BBWC4_s604000_e608000_chunk151,False
AVA_-5KQ66BBWC4_s608000_e612000_chunk152,False
AVA_-5KQ66BBWC4_s612000_e616000_chunk153,False
AVA_-5KQ66BBWC4_s616000_e620000_chunk154,False
AVA_-5KQ66BBWC4_s620000_e624000_chunk155,False
AVA_-5KQ66BBWC4_s624000_e628000_chunk156,False
AVA_-5KQ66BBWC4_s628000_e632000_chunk157,False
AVA_-5KQ66BBWC4_s632000_e636000_chunk158,False
AVA_-5KQ66BBWC4_s636000_e640000_chunk159,False
AVA_-5KQ66BBWC4_s640000_e644000_chunk160,False
AVA_-5KQ66BBWC4_s644000_e648000_chunk161,False
AVA_-5KQ66BBWC4_s648000_e652000_chunk162,False
AVA_-5KQ66BBWC4_s652000_e656000_chunk163,False
AVA_-5KQ66BBWC4_s656000_e660000_chunk164,False
AVA_-5KQ66BBWC4_s660000_e664000_chunk165,False
AVA_-5KQ66BBWC4_s664000_e668000_chunk166,False
AVA_-5KQ66BBWC4_s668000_e672000_chunk167,False
AVA_-5KQ66BBWC4_s672000_e676000_chunk168,False
AVA_-5KQ66BBWC4_s676000_e680000_chunk169,False
AVA_-5KQ66BBWC4_s680000_e684000_chunk170,False
AVA_-5KQ66BBWC4_s684000_e688000_chunk171,True
AVA_-5KQ66BBWC4_s688000_e692000_chunk172,True
AVA_-5KQ66BBWC4_s692000_e696000_chunk173,True
AVA_-5KQ66BBWC4_s696000_e700000_chunk174,True
AVA_-5KQ66BBWC4_s700000_e704000_chunk175,True
AVA_-5KQ66BBWC4_s704000_e708000_chunk176,True
AVA_-5KQ66BBWC4_s708000_e712000_chunk177,True
AVA_-5KQ66BBWC4_s712000_e716000_chunk178,True
AVA_-5KQ66BBWC4_s716000_e720000_chunk179,True
AVA_-5KQ66BBWC4_s720000_e724000_chunk180,False
AVA_-5KQ66BBWC4_s724000_e728000_chunk181,False
AVA_-5KQ66BBWC4_s728000_e732000_chunk182,False
AVA_-5KQ66BBWC4_s732000_e736000_chunk183,False
AVA_-5KQ66BBWC4_s736000_e740000_chunk184,False
AVA_-5KQ66BBWC4_s740000_e744000_chunk185,True
AVA_-5KQ66BBWC4_s744000_e748000_chunk186,True
AVA_-5KQ66BBWC4_s748000_e752000_chunk187,True
AVA_-5KQ66BBWC4_s752000_e756000_chunk188,True
AVA_-5KQ66BBWC4_s756000_e760000_chunk189,True
AVA_-5KQ66BBWC4_s760000_e764000_chunk190,True
AVA_-5KQ66BBWC4_s764000_e768000_chunk191,True
AVA_-5KQ66BBWC4_s768000_e772000_chunk192,True
AVA_-5KQ66BBWC4_s772000_e776000_chunk193,True
AVA_-5KQ66BBWC4_s776000_e780000_chunk194,True
AVA_-5KQ66BBWC4_s780000_e784000_chunk195,True
AVA_-5KQ66BBWC4_s784000_e788000_chunk196,False
AVA_-5KQ66BBWC4_s788000_e792000_chunk197,True
AVA_-5KQ66BBWC4_s792000_e796000_chunk198,True
AVA_-5KQ66BBWC4_s796000_e800000_chunk199,True
AVA_-5KQ66BBWC4_s800000_e804000_chunk200,True
AVA_-5KQ66BBWC4_s804000_e808000_chunk201,True
AVA_-5KQ66BBWC4_s808000_e812000_chunk202,False
AVA_-5KQ66BBWC4_s812000_e816000_chunk203,True
AVA_-5KQ66BBWC4_s816000_e820000_chunk204,True
AVA_-5KQ66BBWC4_s820000_e824000_chunk205,True
AVA_-5KQ66BBWC4_s824000_e828000_chunk206,True
AVA_-5KQ66BBWC4_s828000_e832000_chunk207,True
AVA_-5KQ66BBWC4_s832000_e836000_chunk208,True
AVA_-5KQ66BBWC4_s836000_e840000_chunk209,True
AVA_-5KQ66BBWC4_s840000_e844000_chunk210,False
AVA_-5KQ66BBWC4_s844000_e848000_chunk211,False
AVA_-5KQ66BBWC4_s848000_e852000_chunk212,False
AVA_-5KQ66BBWC4_s852000_e856000_chunk213,False
AVA_-5KQ66BBWC4_s856000_e860000_chunk214,False
AVA_-5KQ66BBWC4_s860000_e864000_chunk215,False
AVA_-5KQ66BBWC4_s864000_e868000_chunk216,False
AVA_-5KQ66BBWC4_s868000_e872000_chunk217,False
AVA_-5KQ66BBWC4_s872000_e876000_chunk218,False
AVA_-5KQ66BBWC4_s876000_e880000_chunk219,False
AVA_-5KQ66BBWC4_s880000_e884000_chunk220,False
AVA_-5KQ66BBWC4_s884000_e888000_chunk221,False
AVA_-5KQ66BBWC4_s888000_e892000_chunk222,False
AVA_-5KQ66BBWC4_s892000_e896000_chunk223,True
AVA_-5KQ66BBWC4_s896000_e900000_chunk224,True
AVA_5YPjcdLbs5g_s0_e4000_chunk0,True
AVA_5YPjcdLbs5g_s4000_e8000_chunk1,False
AVA_5YPjcdLbs5g_s8000_e12000_chunk2,True
AVA_5YPjcdLbs5g_s12000_e16000_chunk3,True
AVA_5YPjcdLbs5g_s16000_e20000_chunk4,True
AVA_5YPjcdLbs5g_s20000_e24000_chunk5,True
AVA_5YPjcdLbs5g_s24000_e28000_chunk6,True
AVA_5YPjcdLbs5g_s28000_e32000_chunk7,True
AVA_5YPjcdLbs5g_s32000_e36000_chunk8,True
AVA_5YPjcdLbs5g_s36000_e40000_chunk9,True
AVA_5YPjcdLbs5g_s40000_e44000_chunk10,True
AVA_5YPjcdLbs5g_s44000_e48000_chunk11,True
AVA_5YPjcdLbs5g_s48000_e52000_chunk12,True
AVA_5YPjcdLbs5g_s52000_e56000_chunk13,True
AVA_5YPjcdLbs5g_s56000_e60000_chunk14,True
AVA_5YPjcdLbs5g_s60000_e64000_chunk15,True
AVA_5YPjcdLbs5g_s64000_e68000_chunk16,True
AVA_5YPjcdLbs5g_s68000_e72000_chunk17,True
AVA_5YPjcdLbs5g_s72000_e76000_chunk18,True
AVA_5YPjcdLbs5g_s76000_e80000_chunk19,True
AVA_5YPjcdLbs5g_s80000_e84000_chunk20,True
AVA_5YPjcdLbs5g_s84000_e88000_chunk21,True
AVA_5YPjcdLbs5g_s88000_e92000_chunk22,True
AVA_5YPjcdLbs5g_s92000_e96000_chunk23,True
AVA_5YPjcdLbs5g_s96000_e100000_chunk24,True
AVA_5YPjcdLbs5g_s100000_e104000_chunk25,True
AVA_5YPjcdLbs5g_s104000_e108000_chunk26,True
AVA_5YPjcdLbs5g_s108000_e112000_chunk27,True
AVA_5YPjcdLbs5g_s112000_e116000_chunk28,True
AVA_5YPjcdLbs5g_s116000_e120000_chunk29,True
AVA_5YPjcdLbs5g_s120000_e124000_chunk30,True
AVA_5YPjcdLbs5g_s124000_e128000_chunk31,True
AVA_5YPjcdLbs5g_s128000_e132000_chunk32,True
AVA_5YPjcdLbs5g_s132000_e136000_chunk33,True
AVA_5YPjcdLbs5g_s136000_e140000_chunk34,True
AVA_5YPjcdLbs5g_s140000_e144000_chunk35,True
AVA_5YPjcdLbs5g_s144000_e148000_chunk36,True
AVA_5YPjcdLbs5g_s148000_e152000_chunk37,False
AVA_5YPjcdLbs5g_s152000_e156000_chunk38,True
AVA_5YPjcdLbs5g_s156000_e160000_chunk39,True
AVA_5YPjcdLbs5g_s160000_e164000_chunk40,True
AVA_5YPjcdLbs5g_s164000_e168000_chunk41,True
AVA_5YPjcdLbs5g_s168000_e172000_chunk42,True
AVA_5YPjcdLbs5g_s172000_e176000_chunk43,True
AVA_5YPjcdLbs5g_s176000_e180000_chunk44,True
AVA_5YPjcdLbs5g_s180000_e184000_chunk45,True
AVA_5YPjcdLbs5g_s184000_e188000_chunk46,True
AVA_5YPjcdLbs5g_s188000_e192000_chunk47,True
AVA_5YPjcdLbs5g_s192000_e196000_chunk48,True
AVA_5YPjcdLbs5g_s196000_e200000_chunk49,True
AVA_5YPjcdLbs5g_s200000_e204000_chunk50,True
AVA_5YPjcdLbs5g_s204000_e208000_chunk51,True
AVA_5YPjcdLbs5g_s208000_e212000_chunk52,True
AVA_5YPjcdLbs5g_s212000_e216000_chunk53,True
AVA_5YPjcdLbs5g_s216000_e220000_chunk54,True
AVA_5YPjcdLbs5g_s220000_e224000_chunk55,True
AVA_5YPjcdLbs5g_s224000_e228000_chunk56,True
AVA_5YPjcdLbs5g_s228000_e232000_chunk57,True
AVA_5YPjcdLbs5g_s232000_e236000_chunk58,True
AVA_5YPjcdLbs5g_s236000_e240000_chunk59,True
AVA_5YPjcdLbs5g_s240000_e244000_chunk60,True
AVA_5YPjcdLbs5g_s244000_e248000_chunk61,True
AVA_5YPjcdLbs5g_s248000_e252000_chunk62,True
AVA_5YPjcdLbs5g_s252000_e256000_chunk63,True
AVA_5YPjcdLbs5g_s256000_e260000_chunk64,True
AVA_5YPjcdLbs5g_s260000_e264000_chunk65,True
AVA_5YPjcdLbs5g_s264000_e268000_chunk66,True
AVA_5YPjcdLbs5g_s268000_e272000_chunk67,True
AVA_5YPjcdLbs5g_s272000_e276000_chunk68,True
AVA_5YPjcdLbs5g_s276000_e280000_chunk69,True
AVA_5YPjcdLbs5g_s280000_e284000_chunk70,True
AVA_5YPjcdLbs5g_s284000_e288000_chunk71,True
AVA_5YPjcdLbs5g_s288000_e292000_chunk72,False
AVA_5YPjcdLbs5g_s292000_e296000_chunk73,False
AVA_5YPjcdLbs5g_s296000_e300000_chunk74,False
AVA_5YPjcdLbs5g_s300000_e304000_chunk75,True
AVA_5YPjcdLbs5g_s304000_e308000_chunk76,True
AVA_5YPjcdLbs5g_s308000_e312000_chunk77,True
AVA_5YPjcdLbs5g_s312000_e316000_chunk78,True
AVA_5YPjcdLbs5g_s316000_e320000_chunk79,True
AVA_5YPjcdLbs5g_s320000_e324000_chunk80,True
AVA_5YPjcdLbs5g_s324000_e328000_chunk81,True
AVA_5YPjcdLbs5g_s328000_e332000_chunk82,True
AVA_5YPjcdLbs5g_s332000_e336000_chunk83,True
AVA_5YPjcdLbs5g_s336000_e340000_chunk84,True
AVA_5YPjcdLbs5g_s340000_e344000_chunk85,True
AVA_5YPjcdLbs5g_s344000_e348000_chunk86,True
AVA_5YPjcdLbs5g_s348000_e352000_chunk87,True
AVA_5YPjcdLbs5g_s352000_e356000_chunk88,True
AVA_5YPjcdLbs5g_s356000_e360000_chunk89,True
AVA_5YPjcdLbs5g_s360000_e364000_chunk90,True
AVA_5YPjcdLbs5g_s364000_e368000_chunk91,True
AVA_5YPjcdLbs5g_s368000_e372000_chunk92,True
AVA_5YPjcdLbs5g_s372000_e376000_chunk93,True
AVA_5YPjcdLbs5g_s376000_e380000_chunk94,True
AVA_5YPjcdLbs5g_s380000_e384000_chunk95,False
AVA_5YPjcdLbs5g_s384000_e388000_chunk96,False
AVA_5YPjcdLbs5g_s388000_e392000_chunk97,False
AVA_5YPjcdLbs5g_s392000_e396000_chunk98,False
AVA_5YPjcdLbs5g_s396000_e400000_chunk99,False
AVA_5YPjcdLbs5g_s400000_e404000_chunk100,False
AVA_5YPjcdLbs5g_s404000_e408000_chunk101,False
AVA_5YPjcdLbs5g_s408000_e412000_chunk102,False
AVA_5YPjcdLbs5g_s412000_e416000_chunk103,False
AVA_5YPjcdLbs5g_s416000_e420000_chunk104,False
AVA_5YPjcdLbs5g_s420000_e424000_chunk105,False
AVA_5YPjcdLbs5g_s424000_e428000_chunk106,True
AVA_5YPjcdLbs5g_s428000_e432000_chunk107,True
AVA_5YPjcdLbs5g_s432000_e436000_chunk108,True
AVA_5YPjcdLbs5g_s436000_e440000_chunk109,True
AVA_5YPjcdLbs5g_s440000_e444000_chunk110,True
AVA_5YPjcdLbs5g_s444000_e448000_chunk111,True
AVA_5YPjcdLbs5g_s448000_e452000_chunk112,False
AVA_5YPjcdLbs5g_s452000_e456000_chunk113,True
AVA_5YPjcdLbs5g_s456000_e460000_chunk114,True
AVA_5YPjcdLbs5g_s460000_e464000_chunk115,True
AVA_5YPjcdLbs5g_s464000_e468000_chunk116,True
AVA_5YPjcdLbs5g_s468000_e472000_chunk117,False
AVA_5YPjcdLbs5g_s472000_e476000_chunk118,False
AVA_5YPjcdLbs5g_s476000_e480000_chunk119,False
AVA_5YPjcdLbs5g_s480000_e484000_chunk120,False
